region,long,lat,group,order,subregion,rho
connecticut,-71.7801513671875,41.722785949707,6,1277,,0.447482812258788
connecticut,-71.7801513671875,41.6425743103027,6,1278,,0.447482812258788
connecticut,-71.7801513671875,41.602466583252,6,1279,,0.447482812258788
connecticut,-71.7801513671875,41.4592247009277,6,1280,,0.447482812258788
connecticut,-71.7858810424805,41.4305801391602,6,1281,,0.447482812258788
connecticut,-71.8087997436524,41.4305801391602,6,1282,,0.447482812258788
connecticut,-71.8374481201172,41.419116973877,6,1283,,0.447482812258788
connecticut,-71.8431777954102,41.401927947998,6,1284,,0.447482812258788
connecticut,-71.8489074707031,41.3904724121094,6,1285,,0.447482812258788
connecticut,-71.8431777954102,41.3446350097656,6,1286,,0.447482812258788
connecticut,-71.9806900024414,41.3331756591797,6,1287,,0.447482812258788
connecticut,-72.0036087036133,41.3159866333008,6,1288,,0.447482812258788
connecticut,-72.049446105957,41.3102569580078,6,1289,,0.447482812258788
connecticut,-72.0838241577149,41.3159866333008,6,1290,,0.447482812258788
connecticut,-72.1067352294922,41.3159866333008,6,1291,,0.447482812258788
connecticut,-72.1239318847656,41.3045272827149,6,1292,,0.447482812258788
connecticut,-72.146842956543,41.3045272827149,6,1293,,0.447482812258788
connecticut,-72.1697692871094,41.3159866333008,6,1294,,0.447482812258788
connecticut,-72.1984100341797,41.3159866333008,6,1295,,0.447482812258788
connecticut,-72.2098770141602,41.2987976074219,6,1296,,0.447482812258788
connecticut,-72.2385177612305,41.2987976074219,6,1297,,0.447482812258788
connecticut,-72.2786254882813,41.281608581543,6,1298,,0.447482812258788
connecticut,-72.3015441894531,41.27587890625,6,1299,,0.447482812258788
connecticut,-72.324462890625,41.281608581543,6,1300,,0.447482812258788
connecticut,-72.3588409423828,41.3274459838867,6,1301,,0.447482812258788
connecticut,-72.3817520141602,41.3102569580078,6,1302,,0.447482812258788
connecticut,-72.3817520141602,41.2987976074219,6,1303,,0.447482812258788
connecticut,-72.3760299682617,41.281608581543,6,1304,,0.447482812258788
connecticut,-72.3874816894531,41.270149230957,6,1305,,0.447482812258788
connecticut,-72.4046783447266,41.2586898803711,6,1306,,0.447482812258788
connecticut,-72.4505157470703,41.27587890625,6,1307,,0.447482812258788
connecticut,-72.4791564941406,41.270149230957,6,1308,,0.447482812258788
connecticut,-72.5307312011719,41.2586898803711,6,1309,,0.447482812258788
connecticut,-72.5822982788086,41.2586898803711,6,1310,,0.447482812258788
connecticut,-72.6281356811523,41.270149230957,6,1311,,0.447482812258788
connecticut,-72.6510467529297,41.270149230957,6,1312,,0.447482812258788
connecticut,-72.6796951293945,41.270149230957,6,1313,,0.447482812258788
connecticut,-72.7026138305664,41.2586898803711,6,1314,,0.447482812258788
connecticut,-72.7312622070313,41.2586898803711,6,1315,,0.447482812258788
connecticut,-72.782829284668,41.2586898803711,6,1316,,0.447482812258788
connecticut,-72.8229370117188,41.2586898803711,6,1317,,0.447482812258788
connecticut,-72.8687744140625,41.2529640197754,6,1318,,0.447482812258788
connecticut,-72.8974227905274,41.2472305297852,6,1319,,0.447482812258788
connecticut,-72.9146118164063,41.2987976074219,6,1320,,0.447482812258788
connecticut,-72.9489898681641,41.2987976074219,6,1321,,0.447482812258788
connecticut,-72.9719009399414,41.2586898803711,6,1322,,0.447482812258788
connecticut,-72.9890975952149,41.2300453186035,6,1323,,0.447482812258788
connecticut,-73.0234680175781,41.2013931274414,6,1324,,0.447482812258788
connecticut,-73.0693054199219,41.1956634521484,6,1325,,0.447482812258788
connecticut,-73.0979537963867,41.1842079162598,6,1326,,0.447482812258788
connecticut,-73.1094131469727,41.1727447509766,6,1327,,0.447482812258788
connecticut,-73.1151428222656,41.1555557250977,6,1328,,0.447482812258788
connecticut,-73.1266021728516,41.144100189209,6,1329,,0.447482812258788
connecticut,-73.1495208740234,41.144100189209,6,1330,,0.447482812258788
connecticut,-73.1838989257813,41.1612892150879,6,1331,,0.447482812258788
connecticut,-73.2125473022461,41.1612892150879,6,1332,,0.447482812258788
connecticut,-73.2411956787109,41.144100189209,6,1333,,0.447482812258788
connecticut,-73.2641143798828,41.1211814880371,6,1334,,0.447482812258788
connecticut,-73.2813034057617,41.1154518127441,6,1335,,0.447482812258788
connecticut,-73.3615188598633,41.1211814880371,6,1336,,0.447482812258788
connecticut,-73.3901672363281,41.1211814880371,6,1337,,0.447482812258788
connecticut,-73.4016265869141,41.1154518127441,6,1338,,0.447482812258788
connecticut,-73.4245376586914,41.0868034362793,6,1339,,0.447482812258788
connecticut,-73.4474639892578,41.0696144104004,6,1340,,0.447482812258788
connecticut,-73.4818420410156,41.0466995239258,6,1341,,0.447482812258788
connecticut,-73.5104827880859,41.0466995239258,6,1342,,0.447482812258788
connecticut,-73.5162124633789,41.0295066833496,6,1343,,0.447482812258788
connecticut,-73.5620498657227,41.0180473327637,6,1344,,0.447482812258788
connecticut,-73.6308059692383,41.0123176574707,6,1345,,0.447482812258788
connecticut,-73.6709136962891,41.0237808227539,6,1346,,0.447482812258788
connecticut,-73.7224807739258,41.1097183227539,6,1347,,0.447482812258788
connecticut,-73.5391311645508,41.1956634521484,6,1348,,0.447482812258788
connecticut,-73.4990234375,41.2185821533203,6,1349,,0.447482812258788
connecticut,-73.5620498657227,41.3045272827149,6,1350,,0.447482812258788
connecticut,-73.5563201904297,41.3675537109375,6,1351,,0.447482812258788
connecticut,-73.5448608398438,41.5337104797363,6,1352,,0.447482812258788
connecticut,-73.5334091186524,41.6769485473633,6,1353,,0.447482812258788
connecticut,-73.4990234375,42.049373626709,6,1354,,0.447482812258788
delaware,-75.8023147583008,39.7288932800293,7,1356,,-0.0115076697897413
delaware,-75.76220703125,39.7288932800293,7,1357,,-0.0115076697897413
delaware,-75.7450256347656,39.7575416564941,7,1358,,-0.0115076697897413
delaware,-75.7335586547852,39.780460357666,7,1359,,-0.0115076697897413
delaware,-75.7049179077148,39.7976493835449,7,1360,,-0.0115076697897413
delaware,-75.6819915771484,39.8148345947266,7,1361,,-0.0115076697897413
delaware,-75.6418838500977,39.8320274353027,7,1362,,-0.0115076697897413
delaware,-75.6189727783203,39.8377532958984,7,1363,,-0.0115076697897413
delaware,-75.5616760253906,39.8434867858887,7,1364,,-0.0115076697897413
delaware,-75.5272979736328,39.8492164611816,7,1365,,-0.0115076697897413
delaware,-75.4757308959961,39.8377532958984,7,1366,,-0.0115076697897413
delaware,-75.4413528442383,39.8262977600098,7,1367,,-0.0115076697897413
delaware,-75.4127044677734,39.8033790588379,7,1368,,-0.0115076697897413
delaware,-75.4241638183594,39.8091087341309,7,1369,,-0.0115076697897413
delaware,-75.4413528442383,39.786190032959,7,1370,,-0.0115076697897413
delaware,-75.5272979736328,39.6773262023926,7,1371,,-0.0115076697897413
delaware,-75.5215682983399,39.6773262023926,7,1372,,-0.0115076697897413
delaware,-75.5559387207031,39.6715965270996,7,1373,,-0.0115076697897413
delaware,-75.5788650512695,39.6544075012207,7,1374,,-0.0115076697897413
delaware,-75.5903244018555,39.6372184753418,7,1375,,-0.0115076697897413
delaware,-75.5960464477539,39.6028442382813,7,1376,,-0.0115076697897413
delaware,-75.5903244018555,39.5741958618164,7,1377,,-0.0115076697897413
delaware,-75.5845947265625,39.5512771606445,7,1378,,-0.0115076697897413
delaware,-75.5788650512695,39.5283584594727,7,1379,,-0.0115076697897413
delaware,-75.5845947265625,39.5168991088867,7,1380,,-0.0115076697897413
delaware,-75.5903244018555,39.4825248718262,7,1381,,-0.0115076697897413
delaware,-75.5903244018555,39.4596061706543,7,1382,,-0.0115076697897413
delaware,-75.5845947265625,39.4366874694824,7,1383,,-0.0115076697897413
delaware,-75.5559387207031,39.4137687683106,7,1384,,-0.0115076697897413
delaware,-75.5387573242188,39.3851165771484,7,1385,,-0.0115076697897413
delaware,-75.5215682983399,39.3679313659668,7,1386,,-0.0115076697897413
delaware,-75.492919921875,39.3450126647949,7,1387,,-0.0115076697897413
delaware,-75.4585418701172,39.3220939636231,7,1388,,-0.0115076697897413
delaware,-75.4356231689453,39.2934455871582,7,1389,,-0.0115076697897413
delaware,-75.4184341430664,39.2647972106934,7,1390,,-0.0115076697897413
delaware,-75.4012451171875,39.2304191589356,7,1391,,-0.0115076697897413
delaware,-75.3955154418945,39.1960411071777,7,1392,,-0.0115076697897413
delaware,-75.3955154418945,39.155933380127,7,1393,,-0.0115076697897413
delaware,-75.4012451171875,39.1043701171875,7,1394,,-0.0115076697897413
delaware,-75.3955154418945,39.0642623901367,7,1395,,-0.0115076697897413
delaware,-75.3668670654297,39.0413436889648,7,1396,,-0.0115076697897413
delaware,-75.3324890136719,39.0012359619141,7,1397,,-0.0115076697897413
delaware,-75.3210296630859,38.9725875854492,7,1398,,-0.0115076697897413
delaware,-75.315299987793,38.9439430236816,7,1399,,-0.0115076697897413
delaware,-75.315299987793,38.9095611572266,7,1400,,-0.0115076697897413
delaware,-75.2981185913086,38.8923759460449,7,1401,,-0.0115076697897413
delaware,-75.2866516113281,38.880916595459,7,1402,,-0.0115076697897413
delaware,-75.2408142089844,38.8522682189941,7,1403,,-0.0115076697897413
delaware,-75.2064437866211,38.8178901672363,7,1404,,-0.0115076697897413
delaware,-75.1835174560547,38.7949714660645,7,1405,,-0.0115076697897413
delaware,-75.1548767089844,38.7892417907715,7,1406,,-0.0115076697897413
delaware,-75.1319580078125,38.7777824401856,7,1407,,-0.0115076697897413
delaware,-75.0918502807617,38.7777824401856,7,1408,,-0.0115076697897413
delaware,-75.0803909301758,38.7663230895996,7,1409,,-0.0115076697897413
delaware,-75.0632019042969,38.6861076354981,7,1410,,-0.0115076697897413
delaware,-75.0574645996094,38.6574630737305,7,1411,,-0.0115076697897413
delaware,-75.0517425537109,38.6460037231445,7,1412,,-0.0115076697897413
delaware,-75.0632019042969,38.6402702331543,7,1413,,-0.0115076697897413
delaware,-75.0861206054688,38.6402702331543,7,1414,,-0.0115076697897413
delaware,-75.0918502807617,38.6689224243164,7,1415,,-0.0115076697897413
delaware,-75.1147689819336,38.6861076354981,7,1416,,-0.0115076697897413
delaware,-75.1262283325195,38.6918411254883,7,1417,,-0.0115076697897413
delaware,-75.1319580078125,38.6746520996094,7,1418,,-0.0115076697897413
delaware,-75.1319580078125,38.6631889343262,7,1419,,-0.0115076697897413
delaware,-75.1606063842774,38.6574630737305,7,1420,,-0.0115076697897413
delaware,-75.1319580078125,38.6402702331543,7,1421,,-0.0115076697897413
delaware,-75.1204986572266,38.6288146972656,7,1422,,-0.0115076697897413
delaware,-75.1262283325195,38.6116256713867,7,1423,,-0.0115076697897413
delaware,-75.1319580078125,38.6001663208008,7,1424,,-0.0115076697897413
delaware,-75.1548767089844,38.5944366455078,7,1425,,-0.0115076697897413
delaware,-75.1892471313477,38.6001663208008,7,1426,,-0.0115076697897413
delaware,-75.2236251831055,38.6001663208008,7,1427,,-0.0115076697897413
delaware,-75.217903137207,38.5715179443359,7,1428,,-0.0115076697897413
delaware,-75.2121734619141,38.565788269043,7,1429,,-0.0115076697897413
delaware,-75.1892471313477,38.56005859375,7,1430,,-0.0115076697897413
delaware,-75.1663360595703,38.565788269043,7,1431,,-0.0115076697897413
delaware,-75.1434097290039,38.5772514343262,7,1432,,-0.0115076697897413
delaware,-75.1319580078125,38.5715179443359,7,1433,,-0.0115076697897413
delaware,-75.1147689819336,38.565788269043,7,1434,,-0.0115076697897413
delaware,-75.1033020019531,38.56005859375,7,1435,,-0.0115076697897413
delaware,-75.0918502807617,38.565788269043,7,1436,,-0.0115076697897413
delaware,-75.0689315795898,38.565788269043,7,1437,,-0.0115076697897413
delaware,-75.0517425537109,38.5084953308106,7,1438,,-0.0115076697897413
delaware,-75.0574645996094,38.4569244384766,7,1439,,-0.0115076697897413
delaware,-75.3496780395508,38.4569244384766,7,1440,,-0.0115076697897413
delaware,-75.6934509277344,38.4626579284668,7,1441,,-0.0115076697897413
delaware,-75.7049179077148,38.56005859375,7,1442,,-0.0115076697897413
delaware,-75.7220993041992,38.6517333984375,7,1443,,-0.0115076697897413
delaware,-75.7335586547852,38.8293495178223,7,1444,,-0.0115076697897413
delaware,-75.756477355957,39.1330184936523,7,1445,,-0.0115076697897413
delaware,-75.767936706543,39.2361526489258,7,1446,,-0.0115076697897413
delaware,-75.7736663818359,39.2934455871582,7,1447,,-0.0115076697897413
delaware,-75.7793960571289,39.3679313659668,7,1448,,-0.0115076697897413
delaware,-75.8023147583008,39.7288932800293,7,1449,,-0.0115076697897413
district of columbia,-77.1373062133789,38.9439430236816,8,1451,,0.758637034174022
district of columbia,-77.0628280639649,38.9955062866211,8,1452,,0.758637034174022
district of columbia,-77.0169906616211,38.9725875854492,8,1453,,0.758637034174022
district of columbia,-76.9310455322266,38.8923759460449,8,1454,,0.758637034174022
district of columbia,-77.0513610839844,38.8064308166504,8,1455,,0.758637034174022
district of columbia,-77.0513610839844,38.8293495178223,8,1456,,0.758637034174022
district of columbia,-77.0628280639649,38.8637275695801,8,1457,,0.758637034174022
district of columbia,-77.0742797851563,38.8866424560547,8,1458,,0.758637034174022
district of columbia,-77.0971984863281,38.9095611572266,8,1459,,0.758637034174022
district of columbia,-77.1373062133789,38.9439430236816,8,1460,,0.758637034174022
florida,-85.0154800415039,30.9970169067383,9,1462,,0.499350823914785
florida,-84.998291015625,30.9626407623291,9,1463,,0.499350823914785
florida,-84.9753723144531,30.9225311279297,9,1464,,0.499350823914785
florida,-84.9467239379883,30.8996162414551,9,1465,,0.499350823914785
florida,-84.9409942626953,30.8881549835205,9,1466,,0.499350823914785
florida,-84.9467239379883,30.8595085144043,9,1467,,0.499350823914785
florida,-84.9409942626953,30.7850227355957,9,1468,,0.499350823914785
florida,-84.9066162109375,30.7449150085449,9,1469,,0.499350823914785
florida,-84.8779678344727,30.727725982666,9,1470,,0.499350823914785
florida,-84.8665084838867,30.7162666320801,9,1471,,0.499350823914785
florida,-84.3737640380859,30.6876201629639,9,1472,,0.499350823914785
florida,-84.3107452392578,30.6876201629639,9,1473,,0.499350823914785
florida,-84.087287902832,30.6761589050293,9,1474,,0.499350823914785
florida,-84.0128021240234,30.670431137085,9,1475,,0.499350823914785
florida,-83.7606964111328,30.6589698791504,9,1476,,0.499350823914785
florida,-83.5945434570313,30.6475124359131,9,1477,,0.499350823914785
florida,-83.3825454711914,30.6303253173828,9,1478,,0.499350823914785
florida,-83.2851486206055,30.6303253173828,9,1479,,0.499350823914785
florida,-83.1247100830078,30.6188640594482,9,1480,,0.499350823914785
florida,-82.7064590454102,30.590217590332,9,1481,,0.499350823914785
florida,-82.6033248901367,30.5844879150391,9,1482,,0.499350823914785
florida,-82.460090637207,30.5730266571045,9,1483,,0.499350823914785
florida,-82.2137145996094,30.5615692138672,9,1484,,0.499350823914785
florida,-82.2251739501953,30.5386505126953,9,1485,,0.499350823914785
florida,-82.2423629760742,30.527193069458,9,1486,,0.499350823914785
florida,-82.2309036254883,30.5100040435791,9,1487,,0.499350823914785
florida,-82.2137145996094,30.4928131103516,9,1488,,0.499350823914785
florida,-82.2079849243164,30.4698944091797,9,1489,,0.499350823914785
florida,-82.2079849243164,30.3954105377197,9,1490,,0.499350823914785
florida,-82.1793365478516,30.3724918365479,9,1491,,0.499350823914785
florida,-82.1621475219727,30.3610343933106,9,1492,,0.499350823914785
florida,-82.1220397949219,30.3610343933106,9,1493,,0.499350823914785
florida,-82.0876617431641,30.3553047180176,9,1494,,0.499350823914785
florida,-82.0475616455078,30.3610343933106,9,1495,,0.499350823914785
florida,-82.0475616455078,30.3839530944824,9,1496,,0.499350823914785
florida,-82.0360946655273,30.4412479400635,9,1497,,0.499350823914785
florida,-82.0303649902344,30.5157318115234,9,1498,,0.499350823914785
florida,-82.0246353149414,30.5558376312256,9,1499,,0.499350823914785
florida,-82.0303649902344,30.5844879150391,9,1500,,0.499350823914785
florida,-82.0475616455078,30.6188640594482,9,1501,,0.499350823914785
florida,-82.0532913208008,30.7048072814941,9,1502,,0.499350823914785
florida,-82.0532913208008,30.7334575653076,9,1503,,0.499350823914785
florida,-82.0475616455078,30.7506446838379,9,1504,,0.499350823914785
florida,-82.0246353149414,30.7678337097168,9,1505,,0.499350823914785
florida,-82.0246353149414,30.7907524108887,9,1506,,0.499350823914785
florida,-82.0131759643555,30.7964820861816,9,1507,,0.499350823914785
florida,-81.9845275878906,30.7907524108887,9,1508,,0.499350823914785
florida,-81.9730682373047,30.7964820861816,9,1509,,0.499350823914785
florida,-81.9616165161133,30.8079414367676,9,1510,,0.499350823914785
florida,-81.9444198608399,30.8251285552979,9,1511,,0.499350823914785
florida,-81.9272384643555,30.8251285552979,9,1512,,0.499350823914785
florida,-81.8928527832031,30.8308601379395,9,1513,,0.499350823914785
florida,-81.8756713867188,30.8079414367676,9,1514,,0.499350823914785
florida,-81.835563659668,30.7907524108887,9,1515,,0.499350823914785
florida,-81.8011856079102,30.7907524108887,9,1516,,0.499350823914785
florida,-81.7725372314453,30.7678337097168,9,1517,,0.499350823914785
florida,-81.7496185302734,30.7735633850098,9,1518,,0.499350823914785
florida,-81.7324295043945,30.7621040344238,9,1519,,0.499350823914785
florida,-81.6923217773438,30.7334575653076,9,1520,,0.499350823914785
florida,-81.6694030761719,30.7449150085449,9,1521,,0.499350823914785
florida,-81.652214050293,30.7449150085449,9,1522,,0.499350823914785
florida,-81.6350326538086,30.727725982666,9,1523,,0.499350823914785
florida,-81.6006546020508,30.7219963073731,9,1524,,0.499350823914785
florida,-81.554817199707,30.7162666320801,9,1525,,0.499350823914785
florida,-81.5376205444336,30.6876201629639,9,1526,,0.499350823914785
florida,-81.5261611938477,30.6876201629639,9,1527,,0.499350823914785
florida,-81.5089797973633,30.6761589050293,9,1528,,0.499350823914785
florida,-81.5032501220703,30.670431137085,9,1529,,0.499350823914785
florida,-81.4803237915039,30.6761589050293,9,1530,,0.499350823914785
florida,-81.4631423950195,30.6818885803223,9,1531,,0.499350823914785
florida,-81.4516830444336,30.6818885803223,9,1532,,0.499350823914785
florida,-81.4516830444336,30.670431137085,9,1533,,0.499350823914785
florida,-81.4631423950195,30.6417827606201,9,1534,,0.499350823914785
florida,-81.4688720703125,30.6188640594482,9,1535,,0.499350823914785
florida,-81.4746017456055,30.5959453582764,9,1536,,0.499350823914785
florida,-81.4574127197266,30.5672988891602,9,1537,,0.499350823914785
florida,-81.4574127197266,30.5558376312256,9,1538,,0.499350823914785
florida,-81.4516830444336,30.5329189300537,9,1539,,0.499350823914785
florida,-81.4516830444336,30.5157318115234,9,1540,,0.499350823914785
florida,-81.4402160644531,30.4870853424072,9,1541,,0.499350823914785
florida,-81.4344940185547,30.4584369659424,9,1542,,0.499350823914785
florida,-81.4402160644531,30.4125995635986,9,1543,,0.499350823914785
florida,-81.4574127197266,30.3896808624268,9,1544,,0.499350823914785
florida,-81.4516830444336,30.3724918365479,9,1545,,0.499350823914785
florida,-81.4402160644531,30.3667621612549,9,1546,,0.499350823914785
florida,-81.4230346679688,30.3724918365479,9,1547,,0.499350823914785
florida,-81.4001083374023,30.3896808624268,9,1548,,0.499350823914785
florida,-81.388656616211,30.3839530944824,9,1549,,0.499350823914785
florida,-81.371467590332,30.3209266662598,9,1550,,0.499350823914785
florida,-81.3657379150391,30.2464408874512,9,1551,,0.499350823914785
florida,-81.3542709350586,30.1891460418701,9,1552,,0.499350823914785
florida,-81.3313598632813,30.0974750518799,9,1553,,0.499350823914785
florida,-81.2912521362305,29.9656925201416,9,1554,,0.499350823914785
florida,-81.2797927856445,29.9198551177979,9,1555,,0.499350823914785
florida,-81.2912521362305,29.8797492980957,9,1556,,0.499350823914785
florida,-81.2683334350586,29.8625602722168,9,1557,,0.499350823914785
florida,-81.2511444091797,29.833911895752,9,1558,,0.499350823914785
florida,-81.2511444091797,29.7880764007568,9,1559,,0.499350823914785
florida,-81.2454147338867,29.7250518798828,9,1560,,0.499350823914785
florida,-81.2339553833008,29.7021331787109,9,1561,,0.499350823914785
florida,-81.2110366821289,29.6906719207764,9,1562,,0.499350823914785
florida,-81.199577331543,29.6734828948975,9,1563,,0.499350823914785
florida,-81.199577331543,29.6448383331299,9,1564,,0.499350823914785
florida,-81.1594696044922,29.5531635284424,9,1565,,0.499350823914785
florida,-81.1079025268555,29.4328422546387,9,1566,,0.499350823914785
florida,-81.0849838256836,29.381275177002,9,1567,,0.499350823914785
florida,-81.0849838256836,29.3583564758301,9,1568,,0.499350823914785
florida,-80.9933090209961,29.2036590576172,9,1569,,0.499350823914785
florida,-80.9703979492188,29.1635513305664,9,1570,,0.499350823914785
florida,-80.9589385986328,29.1177139282227,9,1571,,0.499350823914785
florida,-80.9589385986328,29.0604190826416,9,1572,,0.499350823914785
florida,-80.9474716186523,29.0546894073486,9,1573,,0.499350823914785
florida,-80.930290222168,29.0546894073486,9,1574,,0.499350823914785
florida,-80.9073715209961,29.0432319641113,9,1575,,0.499350823914785
florida,-80.9016342163086,29.0145816802979,9,1576,,0.499350823914785
florida,-80.9016342163086,28.9687442779541,9,1577,,0.499350823914785
florida,-80.8558044433594,28.8942623138428,9,1578,,0.499350823914785
florida,-80.7870483398438,28.8083171844482,9,1579,,0.499350823914785
florida,-80.7583999633789,28.7624797821045,9,1580,,0.499350823914785
florida,-80.7641296386719,28.7452907562256,9,1581,,0.499350823914785
florida,-80.7813186645508,28.7452907562256,9,1582,,0.499350823914785
florida,-80.8271560668945,28.7853984832764,9,1583,,0.499350823914785
florida,-80.8443450927734,28.7853984832764,9,1584,,0.499350823914785
florida,-80.8500747680664,28.7739410400391,9,1585,,0.499350823914785
florida,-80.8156967163086,28.6536197662354,9,1586,,0.499350823914785
florida,-80.7813186645508,28.5332984924316,9,1587,,0.499350823914785
florida,-80.7182922363281,28.338493347168,9,1588,,0.499350823914785
florida,-80.6438140869141,28.1666049957275,9,1589,,0.499350823914785
florida,-80.5922470092773,28.0692024230957,9,1590,,0.499350823914785
florida,-80.5234909057617,27.9259624481201,9,1591,,0.499350823914785
florida,-80.477653503418,27.8514785766602,9,1592,,0.499350823914785
florida,-80.4432754516602,27.7941818237305,9,1593,,0.499350823914785
florida,-80.4146270751953,27.7196979522705,9,1594,,0.499350823914785
florida,-80.3802490234375,27.6509437561035,9,1595,,0.499350823914785
florida,-80.3573303222656,27.6108360290527,9,1596,,0.499350823914785
florida,-80.3344116210938,27.5478115081787,9,1597,,0.499350823914785
florida,-80.3286819458008,27.5077037811279,9,1598,,0.499350823914785
florida,-80.3286819458008,27.4675979614258,9,1599,,0.499350823914785
florida,-80.3114929199219,27.433219909668,9,1600,,0.499350823914785
florida,-80.2713851928711,27.353006362915,9,1601,,0.499350823914785
florida,-80.2427444458008,27.2957096099854,9,1602,,0.499350823914785
florida,-80.2140884399414,27.2556018829346,9,1603,,0.499350823914785
florida,-80.196907043457,27.1983070373535,9,1604,,0.499350823914785
florida,-80.2083587646484,27.1696586608887,9,1605,,0.499350823914785
florida,-80.2083587646484,27.1524696350098,9,1606,,0.499350823914785
florida,-80.1797103881836,27.1410102844238,9,1607,,0.499350823914785
florida,-80.1510696411133,27.1352806091309,9,1608,,0.499350823914785
florida,-80.1338729858398,27.1180934906006,9,1609,,0.499350823914785
florida,-80.1166915893555,27.0779857635498,9,1610,,0.499350823914785
florida,-80.0937728881836,27.0149612426758,9,1611,,0.499350823914785
florida,-80.0823059082031,26.9576644897461,9,1612,,0.499350823914785
florida,-80.0708541870117,26.911828994751,9,1613,,0.499350823914785
florida,-80.0536651611328,26.8316135406494,9,1614,,0.499350823914785
florida,-80.0479354858399,26.7628574371338,9,1615,,0.499350823914785
florida,-80.0421981811524,26.6826438903809,9,1616,,0.499350823914785
florida,-80.0479354858399,26.6081600189209,9,1617,,0.499350823914785
florida,-80.0593948364258,26.516487121582,9,1618,,0.499350823914785
florida,-80.0765838623047,26.4018955230713,9,1619,,0.499350823914785
florida,-80.0880355834961,26.3159523010254,9,1620,,0.499350823914785
florida,-80.0880355834961,26.2815742492676,9,1621,,0.499350823914785
florida,-80.0995025634766,26.1669826507568,9,1622,,0.499350823914785
florida,-80.1109619140625,26.1211471557617,9,1623,,0.499350823914785
florida,-80.1224136352539,26.0924968719482,9,1624,,0.499350823914785
florida,-80.1281433105469,26.0523910522461,9,1625,,0.499350823914785
florida,-80.1281433105469,26.006555557251,9,1626,,0.499350823914785
florida,-80.1338729858398,25.9607181549072,9,1627,,0.499350823914785
florida,-80.1396102905274,25.9034233093262,9,1628,,0.499350823914785
florida,-80.1281433105469,25.8518562316895,9,1629,,0.499350823914785
florida,-80.1281433105469,25.8174781799316,9,1630,,0.499350823914785
florida,-80.1281433105469,25.7945594787598,9,1631,,0.499350823914785
florida,-80.1338729858398,25.7831001281738,9,1632,,0.499350823914785
florida,-80.1453399658203,25.7773704528809,9,1633,,0.499350823914785
florida,-80.1625213623047,25.7831001281738,9,1634,,0.499350823914785
florida,-80.1682510375977,25.8002891540527,9,1635,,0.499350823914785
florida,-80.1682510375977,25.8232078552246,9,1636,,0.499350823914785
florida,-80.1625213623047,25.8575859069824,9,1637,,0.499350823914785
florida,-80.1739807128906,25.8575859069824,9,1638,,0.499350823914785
florida,-80.1854476928711,25.8518562316895,9,1639,,0.499350823914785
florida,-80.196907043457,25.8346672058106,9,1640,,0.499350823914785
florida,-80.2026290893555,25.7888298034668,9,1641,,0.499350823914785
florida,-80.2083587646484,25.754451751709,9,1642,,0.499350823914785
florida,-80.2198181152344,25.7372646331787,9,1643,,0.499350823914785
florida,-80.2541961669922,25.7200756072998,9,1644,,0.499350823914785
florida,-80.2656555175781,25.6971569061279,9,1645,,0.499350823914785
florida,-80.2771224975586,25.6398601531982,9,1646,,0.499350823914785
florida,-80.3000335693359,25.6284008026123,9,1647,,0.499350823914785
florida,-80.3114929199219,25.616943359375,9,1648,,0.499350823914785
florida,-80.3229598999024,25.5997543334961,9,1649,,0.499350823914785
florida,-80.3229598999024,25.5653781890869,9,1650,,0.499350823914785
florida,-80.3229598999024,25.5481872558594,9,1651,,0.499350823914785
florida,-80.3344116210938,25.5252685546875,9,1652,,0.499350823914785
florida,-80.3516006469727,25.4966220855713,9,1653,,0.499350823914785
florida,-80.3573303222656,25.4622459411621,9,1654,,0.499350823914785
florida,-80.3458709716797,25.4221363067627,9,1655,,0.499350823914785
florida,-80.3286819458008,25.3934898376465,9,1656,,0.499350823914785
florida,-80.3286819458008,25.3705711364746,9,1657,,0.499350823914785
florida,-80.3344116210938,25.3533821105957,9,1658,,0.499350823914785
florida,-80.3859786987305,25.3304634094238,9,1659,,0.499350823914785
florida,-80.3917083740234,25.301815032959,9,1660,,0.499350823914785
florida,-80.4031677246094,25.290355682373,9,1661,,0.499350823914785
florida,-80.4260864257813,25.2731685638428,9,1662,,0.499350823914785
florida,-80.4375457763672,25.238790512085,9,1663,,0.499350823914785
florida,-80.4432754516602,25.2216014862061,9,1664,,0.499350823914785
florida,-80.471923828125,25.233060836792,9,1665,,0.499350823914785
florida,-80.4891128540039,25.227331161499,9,1666,,0.499350823914785
florida,-80.5005722045899,25.2044143676758,9,1667,,0.499350823914785
florida,-80.5177612304688,25.2044143676758,9,1668,,0.499350823914785
florida,-80.5578689575195,25.233060836792,9,1669,,0.499350823914785
florida,-80.5865097045898,25.238790512085,9,1670,,0.499350823914785
florida,-80.5979766845703,25.233060836792,9,1671,,0.499350823914785
florida,-80.5922470092773,25.2044143676758,9,1672,,0.499350823914785
florida,-80.6094360351563,25.1929550170898,9,1673,,0.499350823914785
florida,-80.6323471069336,25.1929550170898,9,1674,,0.499350823914785
florida,-80.6781845092774,25.1814956665039,9,1675,,0.499350823914785
florida,-80.7125625610352,25.158576965332,9,1676,,0.499350823914785
florida,-80.7927780151367,25.158576965332,9,1677,,0.499350823914785
florida,-80.8271560668945,25.1757640838623,9,1678,,0.499350823914785
